source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Nature Medicine,nature_medicine_2021_10,official_month_open_access_clinical_article_batch,2021,2021-10-27,2021-10,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68,https://www.nature.com/articles/s41591-021-01571-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68&error=cookies_not_supported&code=8955fddf-1f19-4f67-ac23-32af59da612e,No causal effect of school closures in Japan on the spread of COVID-19 in spring 2020,"School closures in municipalities in Japan at the start of the COVID-19 pandemic showed no significant reduction in cases compared with case counts in municipalities with open schools, questioning the utility of school closures in mitigating community spread of severe acute respiratory syndrome coronavirus 2.",Kentaro Fukumoto; Charles T. McClean; Kuninori Nakagawa,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01571-8.pdf,10.1038/s41591-021-01571-8,,s41591-021-01571-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_10,official_month_open_access_clinical_article_batch,2021,2021-10-07,2021-10,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68,https://www.nature.com/articles/s41591-021-01509-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68&error=cookies_not_supported&code=8955fddf-1f19-4f67-ac23-32af59da612e,"Safety, pharmacokinetics and antiviral activity of PGT121, a broadly neutralizing monoclonal antibody against HIV-1: a randomized, placebo-controlled, phase 1 clinical trial","A single dose of a broadly neutralizing, HIV-specific antibody transiently reduces viral load in plasma, and in some individuals is associated with durable virus suppression in the absence of antiretroviral therapy.",Kathryn E. Stephenson; Boris Julg; Dan H. Barouch,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01509-0.pdf,10.1038/s41591-021-01509-0,,s41591-021-01509-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_10,official_month_open_access_clinical_article_batch,2021,2021-10-12,2021-10,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68,https://www.nature.com/articles/s41591-021-01513-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=68&error=cookies_not_supported&code=8955fddf-1f19-4f67-ac23-32af59da612e,"Safety, tolerability and antiviral activity of the antisense oligonucleotide bepirovirsen in patients with chronic hepatitis B: a phase 2 randomized controlled trial",A first-in-human study of an antisense oligonucleotide targeting hepatitis B virus (HBV) RNA provides initial insights into this potential new therapeutic modality for individuals with chronic HBV infection.,Man-Fung Yuen; Jeong Heo; T. Jesse Kwoh,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01513-4.pdf,10.1038/s41591-021-01513-4,,s41591-021-01513-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_10,official_month_open_access_clinical_article_batch,2021,2021-10-28,2021-10,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01536-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,The SGLT2 inhibitor dapagliflozin in heart failure with preserved ejection fraction: a multicenter randomized trial,"In a multicenter, randomized trial, the SGLT2 inhibitor dapagliflozin improved the health status and exercise function of patients with heart failure with preserved ejection fraction (HFpEF), a condition for which effective treatments are lacking.",Michael E. Nassif; Sheryl L. Windsor; Mikhail N. Kosiborod,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01536-x.pdf,10.1038/s41591-021-01536-x,,s41591-021-01536-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_11,official_month_open_access_clinical_article_batch,2021,2021-11-15,2021-11,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01576-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,Dexamethasone modulates immature neutrophils and interferon programming in severe COVID-19,"New results shed light on the molecular mechanisms of dexamethasone action, underlying its therapeutic benefit in patients with severe COVID-19.",Sarthak Sinha; Nicole L. Rosin; Jeff Biernaskie,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01576-3.pdf,10.1038/s41591-021-01576-3,,s41591-021-01576-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_11,official_month_open_access_clinical_article_batch,2021,2021-11-08,2021-11,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01541-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,"Durvalumab with platinum-pemetrexed for unresectable pleural mesothelioma: survival, genomic and immunologic analyses from the phase 2 PrE0505 trial","In a phase 2 trial, the combination of chemotherapy with durvalumab, an anti-PD-L1 antibody, exhibited promising clinical activity in patients with previously untreated, unresectable mesothelioma, with additional analyses providing insights into genomic and immunologic features potentially associated with response.",Patrick M. Forde; Valsamo Anagnostou; Suresh S. Ramalingam,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01541-0.pdf,10.1038/s41591-021-01541-0,,s41591-021-01541-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_11,official_month_open_access_clinical_article_batch,2021,2021-11-08,2021-11,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01537-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,Fenebrutinib in H 1 antihistamine-refractory chronic spontaneous urticaria: a randomized phase 2 trial,"Fenebrutinib, an oral Bruton’s tyrosine kinase inhibitor, reduces disease activity in patients with chronic spontaneous urticaria refractory to antihistamines, suggesting that this treatment type could be an alternative to standard of care anti-IgE therapy.",Martin Metz; Gordon Sussman; Marcus Maurer,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01537-w.pdf,10.1038/s41591-021-01537-w,,s41591-021-01537-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_11,official_month_open_access_clinical_article_batch,2021,2021-11-29,2021-11,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01593-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,Real-time alerting system for COVID-19 and other stress events using wearable data,"In a prospective study, a smartwatch-based alerting system was able to detect pre-symptomatic and asymptomatic SARS-CoV-2 infection in a high percentage of cases.",Arash Alavi; Gireesh K. Bogu; Michael P. Snyder,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01593-2.pdf,10.1038/s41591-021-01593-2,,s41591-021-01593-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-09,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01573-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,A phase 1 trial of lipid-encapsulated mRNA encoding a monoclonal antibody with neutralizing activity against Chikungunya virus,An mRNA-based therapeutic can drive expression of a functional antibody in humans at levels capable of neutralizing Chikungunya virus ex vivo.,Allison August; Husain Z. Attarwala; Tal Zaks,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01573-6.pdf,10.1038/s41591-021-01573-6,,s41591-021-01573-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-09,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01544-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,A phase 1/2 trial of an immune-modulatory vaccine against IDO/PD-L1 in combination with nivolumab in metastatic melanoma,A first-in-class immune-modulating IDO/PD-L1-targeting vaccine combined with nivolumab in a phase 1/2 trial achieved very promising clinical activity and long-lasting immune responses in patients with advanced melanoma.,Julie Westerlin Kjeldsen; Cathrine Lund Lorentzen; Inge Marie Svane,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01544-x.pdf,10.1038/s41591-021-01544-x,,s41591-021-01544-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-06,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01539-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,Efficacy and safety of avapritinib in advanced systemic mastocytosis: interim analysis of the phase 2 PATHFINDER trial,"In a prespecified interim analysis of a pivotal phase 2 trial, avapritinib, a selective KIT inhibitor, elicited robust clinical and molecular responses, was generally well tolerated and led to improved patient-reported outcomes in patients with advanced systemic mastocytosis.",Jason Gotlib; Andreas Reiter; Daniel J. DeAngelo,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01539-8.pdf,10.1038/s41591-021-01539-8,,s41591-021-01539-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-14,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=66,https://www.nature.com/articles/s41591-021-01630-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=66&error=cookies_not_supported&code=8f1ab923-626a-4dbc-8801-82121cc18067,"Risks of myocarditis, pericarditis, and cardiac arrhythmias associated with COVID-19 vaccination or SARS-CoV-2 infection","A self-controlled case series using individual-patient-level data from over 38 million people aged 16 years and over, reveals an increased risk of myocarditis within a week of receiving a first dose of ChAdOx1, BNT162b2 and mRNA-1273 vaccines, which was further increased after a second dose of either mRNA vaccine. SARS-CoV-2 infection was associated with even greater risk of myocarditis, as well as pericarditis and cardiac arrhythmia.",Martina Patone; Xue W. Mei; Julia Hippisley-Cox,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01630-0.pdf,10.1038/s41591-021-01630-0,,s41591-021-01630-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-06,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67,https://www.nature.com/articles/s41591-021-01538-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=67&error=cookies_not_supported&code=a3326023-ec85-4b27-babb-cf6a87bfb1a8,Safety and efficacy of avapritinib in advanced systemic mastocytosis: the phase 1 EXPLORER trial,"In a phase 1 trial of patients with advanced systemic mastocytosis, avapritinib, a selective KIT inhibitor, was generally well tolerated, elicited durable clinical responses and led to reductions in mast cell disease burden.",Daniel J. DeAngelo; Deepti H. Radia; Jason Gotlib,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01538-9.pdf,10.1038/s41591-021-01538-9,,s41591-021-01538-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2021_12,official_month_open_access_clinical_article_batch,2021,2021-12-10,2021-12,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=66,https://www.nature.com/articles/s41591-021-01595-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=66&error=cookies_not_supported&code=8f1ab923-626a-4dbc-8801-82121cc18067,Underdiagnosis bias of artificial intelligence algorithms applied to chest radiographs in under-served patient populations,"Artificial intelligence algorithms trained using chest X-rays consistently underdiagnose pulmonary abnormalities or diseases in historically under-served patient populations, raising ethical concerns about the clinical use of such algorithms.",Laleh Seyyed-Kalantari; Haoran Zhang; Marzyeh Ghassemi,publisher_card_open_access,https://www.nature.com/articles/s41591-021-01595-0.pdf,10.1038/s41591-021-01595-0,,s41591-021-01595-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
